id,gender,age,exercise_importance,fitness_level,regularity,do_you,time,time_spent,balanced_diet,health_level,recommend_fitness,equipment,barriers,exercises,prevents_balanced,motivation
2346,Male,19 to 25,4,Average,3 to 4 times a week,Alone,Evening,1 hour,Yes,3,No,No,I'll become too tired,Gym,Temptation and cravings,I want to lose weight
2347,Male,19 to 25,4,Average,3 to 4 times a week,Alone,Evening,1 hour,Yes,3,No,No,I'll become too tired,Gym,Temptation and cravings,I want to be flexible
2348,Male,19 to 25,4,Average,3 to 4 times a week,Alone,Evening,1 hour,Yes,3,No,No,I'll become too tired,Gym,Temptation and cravings,I want to relieve stress
2349,Male,19 to 25,4,Average,3 to 4 times a week,Alone,Evening,1 hour,Yes,3,No,No,I'll become too tired,Gym,Temptation and cravings,I want to achieve a sporting goal
2350,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I don't have enough time,Swimming,Lack of time,I want to be fit
2926,Female,19 to 25,3,Unfit,Never,Alone,Evening,30 minutes,No,3,Yes,No,I can't stay motivated,Gym,Cost,I want to relieve stress
2351,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I don't have enough time,Swimming,Lack of time,I want to achieve a sporting goal
2352,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I don't have enough time,Team sport,Lack of time,I want to be fit
2353,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I don't have enough time,Team sport,Lack of time,I want to achieve a sporting goal
2354,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I can't stay motivated,Swimming,Lack of time,I want to be fit
2355,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I can't stay motivated,Swimming,Lack of time,I want to achieve a sporting goal
2356,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I can't stay motivated,Team sport,Lack of time,I want to be fit
2357,Male,15 to 18,4,Very good,3 to 4 times a week,With a friend,Early morning,30 minutes,Not always,4,No,No,I can't stay motivated,Team sport,Lack of time,I want to achieve a sporting goal
2358,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
2359,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to lose weight
2360,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
2361,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to be fit
2362,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to lose weight
2363,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to achieve a sporting goal
2364,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
2365,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to lose weight
2366,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
2367,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Team sport,Ease of access to fast food,I want to be fit
2368,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Team sport,Ease of access to fast food,I want to lose weight
2369,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I can't stay motivated,Team sport,Ease of access to fast food,I want to achieve a sporting goal
2370,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
2371,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to lose weight
2372,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to achieve a sporting goal
2373,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Team sport,Ease of access to fast food,I want to be fit
2374,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Team sport,Ease of access to fast food,I want to lose weight
2375,Female,15 to 18,4,Good,5 to 6 times a week,With a friend,Early morning,30 minutes,Not always,3,No,Yes,I'll become too tired,Team sport,Ease of access to fast food,I want to achieve a sporting goal
2376,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Ease of access to fast food,I want to be fit
2377,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Ease of access to fast food,I want to lose weight
2378,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Ease of access to fast food,I want to be flexible
2379,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Ease of access to fast food,I want to relieve stress
2380,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to be fit
2381,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to lose weight
2382,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to be flexible
2383,Female,19 to 25,3,Unfit,1 to 2 times a week,Alone,Evening,1 hour,Not always,2,No,No,I can't stay motivated,Zumba dance,Temptation and cravings,I want to relieve stress
2384,Female,19 to 25,5,Very good,5 to 6 times a week,With a group,Early morning,2 hours,Yes,3,Yes,Yes,I don't have enough time,Lifting weights,Cost,I want to relieve stress
2385,Female,19 to 25,5,Very good,5 to 6 times a week,With a group,Early morning,2 hours,Yes,3,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to relieve stress
2386,Female,19 to 25,3,Average,1 to 2 times a week,Alone,Early morning,30 minutes,Yes,3,Yes,Yes,I'll become too tired,Walking or jogging,Lack of time,I want to lose weight
2387,Female,15 to 18,2,Average,Everyday,Alone,Early morning,30 minutes,Not always,3,No,No,I'll become too tired,Walking or jogging,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2388,Female,15 to 18,2,Average,Everyday,Alone,Early morning,30 minutes,Not always,3,No,No,I have an injury,Walking or jogging,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2389,Male,19 to 25,5,Good,5 to 6 times a week,Alone,Evening,2 hours,Not always,4,Yes,No,I exercise regularly with no barriers,Gym,Lack of time,I want to be fit
2390,Male,19 to 25,5,Good,5 to 6 times a week,Alone,Evening,2 hours,Not always,4,Yes,No,I exercise regularly with no barriers,Yoga,Lack of time,I want to be fit
2391,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
2392,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
2393,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
2394,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to be fit
2395,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to increase muscle mass and strength
2396,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to lose weight
2397,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
2398,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to increase muscle mass and strength
2399,Female,15 to 18,5,Good,5 to 6 times a week,Alone,Early morning,2 hours,Not always,3,Yes,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to lose weight
2400,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
2401,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to increase muscle mass and strength
2402,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
2403,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be flexible
2404,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to relieve stress
2405,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to be fit
2406,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to increase muscle mass and strength
2407,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to lose weight
2408,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to be flexible
2409,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to relieve stress
2410,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to be fit
2411,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to increase muscle mass and strength
2412,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to lose weight
2413,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to be flexible
2414,Male,19 to 25,5,Very good,3 to 4 times a week,Alone,Evening,1 hour,Not always,4,Yes,Yes,I don't have enough time,Lifting weights,Temptation and cravings,I want to relieve stress
2415,Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
2416,Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be flexible
2417,Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to relieve stress
2418,Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be fit
2419,Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to be flexible
2420,Female,19 to 25,3,Good,1 to 2 times a week,Alone,Evening,30 minutes,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I want to relieve stress
2421,Female,19 to 25,4,Good,3 to 4 times a week,Alone,Evening,1 hour,No,2,No,No,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to lose weight
2422,Female,19 to 25,4,Good,3 to 4 times a week,Alone,Evening,1 hour,No,2,No,No,I exercise regularly with no barriers,Walking or jogging,Ease of access to fast food,I want to be flexible
2423,Female,19 to 25,4,Good,3 to 4 times a week,Alone,Evening,1 hour,No,2,No,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to lose weight
2424,Female,19 to 25,4,Good,3 to 4 times a week,Alone,Evening,1 hour,No,2,No,No,I exercise regularly with no barriers,Walking or jogging,Temptation and cravings,I want to be flexible
2425,Male,15 to 18,5,Good,Everyday,Alone,Evening,2 hours,Yes,4,Yes,Yes,I don't have enough time,Gym,Lack of time,I want to increase muscle mass and strength
2426,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
2427,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I can't stay motivated,Walking or jogging,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2428,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I can't stay motivated,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
2429,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I can't stay motivated,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2430,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
2431,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2432,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I'll become too tired,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
2433,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I'll become too tired,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2434,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
2435,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2436,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I don't really enjoy exercising,I don't really exercise,Ease of access to fast food,I'm sorry ... I'm not really interested in exercising
2437,Female,15 to 18,2,Unfit,Never,I don't really exercise,Evening,I don't really exercise,Not always,3,No,Yes,I don't really enjoy exercising,I don't really exercise,Temptation and cravings,I'm sorry ... I'm not really interested in exercising
2438,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Walking or jogging,I have a balanced diet,I want to be fit
2439,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Walking or jogging,I have a balanced diet,I want to be flexible
2440,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Walking or jogging,I have a balanced diet,I want to relieve stress
2441,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Walking or jogging,I have a balanced diet,I want to achieve a sporting goal
2442,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Team sport,I have a balanced diet,I want to be fit
2443,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Team sport,I have a balanced diet,I want to be flexible
2444,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Team sport,I have a balanced diet,I want to relieve stress
2445,Male,15 to 18,5,Perfect,Everyday,With a group,Evening,3 hours and above,Yes,5,Yes,Yes,I have an injury,Team sport,I have a balanced diet,I want to achieve a sporting goal
2446,Female,19 to 25,4,Good,Everyday,Alone,Evening,1 hour,Yes,3,Yes,Yes,I have an injury,Gym,I have a balanced diet,I want to be fit
2447,Female,19 to 25,4,Good,Everyday,Alone,Evening,1 hour,Yes,3,Yes,Yes,I have an injury,Gym,I have a balanced diet,I want to lose weight
2448,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
2449,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to relieve stress
2450,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
2451,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to relieve stress
2452,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to be fit
2453,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Gym,Ease of access to fast food,I want to relieve stress
2454,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to be fit
2455,Female,19 to 25,4,Good,1 to 2 times a week,Alone,Evening,1 hour,Not always,3,Yes,Yes,I don't have enough time,Gym,Temptation and cravings,I want to relieve stress
2456,Female,40 and above,4,Average,3 to 4 times a week,Alone,Early morning,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to be fit
2457,Female,40 and above,4,Average,3 to 4 times a week,Alone,Early morning,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to lose weight
2458,Female,40 and above,4,Average,3 to 4 times a week,Alone,Early morning,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Walking or jogging,Ease of access to fast food,I want to relieve stress
2459,Female,40 and above,4,Average,3 to 4 times a week,Alone,Early morning,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to be fit
2460,Female,40 and above,4,Average,3 to 4 times a week,Alone,Early morning,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to lose weight
2461,Female,40 and above,4,Average,3 to 4 times a week,Alone,Early morning,1 hour,Not always,3,Yes,Yes,I can't stay motivated,Lifting weights,Ease of access to fast food,I want to relieve stress
2462,Male,19 to 25,3,Average,2 to 3 times a week,With a group,Early morning,2 hours,Not always,3,No,No,My friends don't come ,Team sport,Ease of access to fast food,I want to lose weight
2463,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to be fit
2464,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Walking or jogging,Ease of access to fast food,I want to lose weight
2465,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to be fit
2466,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Walking or jogging,Temptation and cravings,I want to lose weight
2467,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Swimming,Ease of access to fast food,I want to be fit
2468,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Swimming,Ease of access to fast food,I want to lose weight
2469,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Swimming,Temptation and cravings,I want to be fit
2470,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Swimming,Temptation and cravings,I want to lose weight
2471,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Yoga,Ease of access to fast food,I want to be fit
2472,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Yoga,Ease of access to fast food,I want to lose weight
2473,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to be fit
2474,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Yoga,Temptation and cravings,I want to lose weight
2475,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to be fit
2476,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Team sport,Ease of access to fast food,I want to lose weight
2477,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to be fit
2478,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't have enough time,Team sport,Temptation and cravings,I want to lose weight
2479,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to be fit
2480,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Walking or jogging,Ease of access to fast food,I want to lose weight
2481,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to be fit
2482,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Walking or jogging,Temptation and cravings,I want to lose weight
2483,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Swimming,Ease of access to fast food,I want to be fit
2484,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Swimming,Ease of access to fast food,I want to lose weight
2485,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Swimming,Temptation and cravings,I want to be fit
2486,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Swimming,Temptation and cravings,I want to lose weight
2487,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Yoga,Ease of access to fast food,I want to be fit
2488,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Yoga,Ease of access to fast food,I want to lose weight
2489,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to be fit
2490,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Yoga,Temptation and cravings,I want to lose weight
2491,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Team sport,Ease of access to fast food,I want to be fit
2492,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Team sport,Ease of access to fast food,I want to lose weight
2493,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to be fit
2494,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I'll become too tired,Team sport,Temptation and cravings,I want to lose weight
2495,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I want to be fit
2496,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Walking or jogging,Ease of access to fast food,I want to lose weight
2497,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to be fit
2498,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Walking or jogging,Temptation and cravings,I want to lose weight
2499,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Swimming,Ease of access to fast food,I want to be fit
2500,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Swimming,Ease of access to fast food,I want to lose weight
2501,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Swimming,Temptation and cravings,I want to be fit
2502,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Swimming,Temptation and cravings,I want to lose weight
2503,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Yoga,Ease of access to fast food,I want to be fit
2504,Male,19 to 25,2,Average,1 to 2 times a week,With a friend,Early morning,30 minutes,No,4,No,Yes,I don't really enjoy exercising,Yoga,Ease of access to fast food,I want to lose weight
